"seqn","paxstat","paxcal","paxday","paxn","paxhour","paxminut","paxinten"
21016,1,2,1,360,5,59,0
21016,1,2,1,361,6,0,0
21016,1,2,1,362,6,1,0
21016,1,2,1,363,6,2,0
21016,1,2,1,364,6,3,0
21016,1,2,1,365,6,4,0
21016,1,2,1,366,6,5,0
21016,1,2,1,367,6,6,0
21016,1,2,1,368,6,7,0
21016,1,2,1,369,6,8,0
21016,1,2,1,370,6,9,0
21016,1,2,1,371,6,10,0
21016,1,2,1,372,6,11,0
21016,1,2,1,373,6,12,0
21016,1,2,1,374,6,13,0
21016,1,2,1,375,6,14,0
21016,1,2,1,376,6,15,0
21016,1,2,1,377,6,16,0
21016,1,2,1,378,6,17,0
21016,1,2,1,379,6,18,0
21016,1,2,1,380,6,19,0
21016,1,2,1,381,6,20,0
21016,1,2,1,382,6,21,0
21016,1,2,1,383,6,22,0
21016,1,2,1,384,6,23,0
21016,1,2,1,385,6,24,0
21016,1,2,1,386,6,25,0
21016,1,2,1,387,6,26,0
21016,1,2,1,388,6,27,0
21016,1,2,1,389,6,28,0
21016,1,2,1,390,6,29,0
21016,1,2,1,391,6,30,0
21016,1,2,1,392,6,31,0
21016,1,2,1,393,6,32,0
21016,1,2,1,394,6,33,0
21016,1,2,1,395,6,34,0
21016,1,2,1,396,6,35,0
21016,1,2,1,397,6,36,0
21016,1,2,1,398,6,37,0
21016,1,2,1,399,6,38,0
21016,1,2,1,400,6,39,0
21016,1,2,1,401,6,40,0
21016,1,2,1,402,6,41,0
21016,1,2,1,403,6,42,0
21016,1,2,1,404,6,43,0
21016,1,2,1,405,6,44,0
21016,1,2,1,406,6,45,0
21016,1,2,1,407,6,46,0
21016,1,2,1,408,6,47,0
21016,1,2,1,409,6,48,0
21016,1,2,1,410,6,49,0
21016,1,2,1,411,6,50,0
21016,1,2,1,412,6,51,0
21016,1,2,1,413,6,52,0
21016,1,2,1,414,6,53,0
21016,1,2,1,415,6,54,0
21016,1,2,1,416,6,55,0
21016,1,2,1,417,6,56,0
21016,1,2,1,418,6,57,0
21016,1,2,1,419,6,58,0
21016,1,2,1,420,6,59,0
21016,1,2,1,421,7,0,0
21016,1,2,1,422,7,1,0
21016,1,2,1,423,7,2,0
21016,1,2,1,424,7,3,0
21016,1,2,1,425,7,4,0
21016,1,2,1,426,7,5,0
21016,1,2,1,427,7,6,0
21016,1,2,1,428,7,7,0
21016,1,2,1,429,7,8,0
21016,1,2,1,430,7,9,0
21016,1,2,1,431,7,10,0
21016,1,2,1,432,7,11,0
21016,1,2,1,433,7,12,0
21016,1,2,1,434,7,13,0
21016,1,2,1,435,7,14,0
21016,1,2,1,436,7,15,0
21016,1,2,1,437,7,16,0
21016,1,2,1,438,7,17,0
21016,1,2,1,439,7,18,0
21016,1,2,1,440,7,19,0
21016,1,2,1,441,7,20,0
21016,1,2,1,442,7,21,0
21016,1,2,1,443,7,22,0
21016,1,2,1,444,7,23,0
21016,1,2,1,445,7,24,0
21016,1,2,1,446,7,25,0
21016,1,2,1,447,7,26,0
21016,1,2,1,448,7,27,0
21016,1,2,1,449,7,28,0
21016,1,2,1,450,7,29,0
21016,1,2,1,451,7,30,0
21016,1,2,1,452,7,31,0
21016,1,2,1,453,7,32,0
21016,1,2,1,454,7,33,0
21016,1,2,1,455,7,34,0
21016,1,2,1,456,7,35,0
21016,1,2,1,457,7,36,0
21016,1,2,1,458,7,37,0
21016,1,2,1,459,7,38,0
21016,1,2,1,460,7,39,0
21016,1,2,1,461,7,40,0
21016,1,2,1,462,7,41,0
21016,1,2,1,463,7,42,0
21016,1,2,1,464,7,43,0
21016,1,2,1,465,7,44,0
21016,1,2,1,466,7,45,0
21016,1,2,1,467,7,46,0
21016,1,2,1,468,7,47,0
21016,1,2,1,469,7,48,0
21016,1,2,1,470,7,49,0
21016,1,2,1,471,7,50,0
21016,1,2,1,472,7,51,0
21016,1,2,1,473,7,52,0
21016,1,2,1,474,7,53,0
21016,1,2,1,475,7,54,0
21016,1,2,1,476,7,55,0
21016,1,2,1,477,7,56,0
21016,1,2,1,478,7,57,0
21016,1,2,1,479,7,58,0
21016,1,2,1,480,7,59,0
21016,1,2,1,481,8,0,0
21016,1,2,1,482,8,1,0
21016,1,2,1,483,8,2,0
21016,1,2,1,484,8,3,0
21016,1,2,1,485,8,4,0
21016,1,2,1,486,8,5,0
21016,1,2,1,487,8,6,0
21016,1,2,1,488,8,7,0
21016,1,2,1,489,8,8,0
21016,1,2,1,490,8,9,0
21016,1,2,1,491,8,10,0
21016,1,2,1,492,8,11,0
21016,1,2,1,493,8,12,0
21016,1,2,1,494,8,13,0
21016,1,2,1,495,8,14,0
21016,1,2,1,496,8,15,0
21016,1,2,1,497,8,16,0
21016,1,2,1,498,8,17,0
21016,1,2,1,499,8,18,0
21016,1,2,1,500,8,19,0
21016,1,2,1,501,8,20,0
21016,1,2,1,502,8,21,0
21016,1,2,1,503,8,22,0
21016,1,2,1,504,8,23,0
21016,1,2,1,505,8,24,0
21016,1,2,1,506,8,25,0
21016,1,2,1,507,8,26,0
21016,1,2,1,508,8,27,0
21016,1,2,1,509,8,28,0
21016,1,2,1,510,8,29,0
21016,1,2,1,511,8,30,0
21016,1,2,1,512,8,31,0
21016,1,2,1,513,8,32,0
21016,1,2,1,514,8,33,0
21016,1,2,1,515,8,34,0
21016,1,2,1,516,8,35,0
21016,1,2,1,517,8,36,0
21016,1,2,1,518,8,37,0
21016,1,2,1,519,8,38,0
21016,1,2,1,520,8,39,0
21016,1,2,1,521,8,40,0
21016,1,2,1,522,8,41,0
21016,1,2,1,523,8,42,0
21016,1,2,1,524,8,43,0
21016,1,2,1,525,8,44,0
21016,1,2,1,526,8,45,0
21016,1,2,1,527,8,46,0
21016,1,2,1,528,8,47,0
21016,1,2,1,529,8,48,0
21016,1,2,1,530,8,49,0
21016,1,2,1,531,8,50,0
21016,1,2,1,532,8,51,0
21016,1,2,1,533,8,52,0
21016,1,2,1,534,8,53,0
21016,1,2,1,535,8,54,0
21016,1,2,1,536,8,55,0
21016,1,2,1,537,8,56,0
21016,1,2,1,538,8,57,0
21016,1,2,1,539,8,58,0
21016,1,2,1,540,8,59,0
21016,1,2,1,541,9,0,0
21016,1,2,1,542,9,1,0
21016,1,2,1,543,9,2,0
21016,1,2,1,544,9,3,0
21016,1,2,1,545,9,4,0
21016,1,2,1,546,9,5,0
21016,1,2,1,547,9,6,0
21016,1,2,1,548,9,7,0
21016,1,2,1,549,9,8,0
21016,1,2,1,550,9,9,0
21016,1,2,1,551,9,10,0
21016,1,2,1,552,9,11,0
21016,1,2,1,553,9,12,0
21016,1,2,1,554,9,13,0
21016,1,2,1,555,9,14,0
21016,1,2,1,556,9,15,0
21016,1,2,1,557,9,16,0
21016,1,2,1,558,9,17,0
21016,1,2,1,559,9,18,0
21016,1,2,1,560,9,19,0
21016,1,2,1,561,9,20,0
21016,1,2,1,562,9,21,0
21016,1,2,1,563,9,22,0
21016,1,2,1,564,9,23,0
21016,1,2,1,565,9,24,0
21016,1,2,1,566,9,25,0
21016,1,2,1,567,9,26,0
21016,1,2,1,568,9,27,0
21016,1,2,1,569,9,28,0
21016,1,2,1,570,9,29,0
21016,1,2,1,571,9,30,0
21016,1,2,1,572,9,31,0
21016,1,2,1,573,9,32,0
21016,1,2,1,574,9,33,0
21016,1,2,1,575,9,34,0
21016,1,2,1,576,9,35,0
21016,1,2,1,577,9,36,0
21016,1,2,1,578,9,37,0
21016,1,2,1,579,9,38,0
21016,1,2,1,580,9,39,0
21016,1,2,1,581,9,40,0
21016,1,2,1,582,9,41,0
21016,1,2,1,583,9,42,0
21016,1,2,1,584,9,43,0
21016,1,2,1,585,9,44,0
21016,1,2,1,586,9,45,0
21016,1,2,1,587,9,46,0
21016,1,2,1,588,9,47,0
21016,1,2,1,589,9,48,0
21016,1,2,1,590,9,49,0
21016,1,2,1,591,9,50,0
21016,1,2,1,592,9,51,0
21016,1,2,1,593,9,52,0
21016,1,2,1,594,9,53,0
21016,1,2,1,595,9,54,0
21016,1,2,1,596,9,55,0
21016,1,2,1,597,9,56,0
21016,1,2,1,598,9,57,0
21016,1,2,1,599,9,58,0
21016,1,2,1,600,9,59,0
21016,1,2,1,601,10,0,0
21016,1,2,1,602,10,1,0
21016,1,2,1,603,10,2,0
21016,1,2,1,604,10,3,0
21016,1,2,1,605,10,4,0
21016,1,2,1,606,10,5,0
21016,1,2,1,607,10,6,0
21016,1,2,1,608,10,7,0
21016,1,2,1,609,10,8,0
21016,1,2,1,610,10,9,0
21016,1,2,1,611,10,10,0
21016,1,2,1,612,10,11,0
21016,1,2,1,613,10,12,0
21016,1,2,1,614,10,13,0
21016,1,2,1,615,10,14,0
21016,1,2,1,616,10,15,0
21016,1,2,1,617,10,16,0
21016,1,2,1,618,10,17,0
21016,1,2,1,619,10,18,0
21016,1,2,1,620,10,19,0
21016,1,2,1,621,10,20,0
21016,1,2,1,622,10,21,0
21016,1,2,1,623,10,22,0
21016,1,2,1,624,10,23,0
21016,1,2,1,625,10,24,0
21016,1,2,1,626,10,25,0
21016,1,2,1,627,10,26,0
21016,1,2,1,628,10,27,0
21016,1,2,1,629,10,28,0
21016,1,2,1,630,10,29,0
21016,1,2,1,631,10,30,0
21016,1,2,1,632,10,31,0
21016,1,2,1,633,10,32,0
21016,1,2,1,634,10,33,0
21016,1,2,1,635,10,34,0
21016,1,2,1,636,10,35,0
21016,1,2,1,637,10,36,0
21016,1,2,1,638,10,37,0
21016,1,2,1,639,10,38,0
21016,1,2,1,640,10,39,0
21016,1,2,1,641,10,40,0
21016,1,2,1,642,10,41,0
21016,1,2,1,643,10,42,1
21016,1,2,1,644,10,43,0
21016,1,2,1,645,10,44,0
21016,1,2,1,646,10,45,0
21016,1,2,1,647,10,46,0
21016,1,2,1,648,10,47,0
21016,1,2,1,649,10,48,0
21016,1,2,1,650,10,49,0
21016,1,2,1,651,10,50,0
21016,1,2,1,652,10,51,0
21016,1,2,1,653,10,52,0
21016,1,2,1,654,10,53,0
21016,1,2,1,655,10,54,381
21016,1,2,1,656,10,55,0
21016,1,2,1,657,10,56,0
21016,1,2,1,658,10,57,0
21016,1,2,1,659,10,58,0
21016,1,2,1,660,10,59,0
21016,1,2,1,661,11,0,0
21016,1,2,1,662,11,1,0
21016,1,2,1,663,11,2,0
21016,1,2,1,664,11,3,0
21016,1,2,1,665,11,4,0
21016,1,2,1,666,11,5,0
21016,1,2,1,667,11,6,0
21016,1,2,1,668,11,7,0
21016,1,2,1,669,11,8,0
21016,1,2,1,670,11,9,0
21016,1,2,1,671,11,10,0
21016,1,2,1,672,11,11,0
21016,1,2,1,673,11,12,0
21016,1,2,1,674,11,13,0
21016,1,2,1,675,11,14,0
21016,1,2,1,676,11,15,497
21016,1,2,1,677,11,16,0
21016,1,2,1,678,11,17,0
21016,1,2,1,679,11,18,0
21016,1,2,1,680,11,19,788
21016,1,2,1,681,11,20,1431
21016,1,2,1,682,11,21,0
21016,1,2,1,683,11,22,0
21016,1,2,1,684,11,23,0
21016,1,2,1,685,11,24,0
21016,1,2,1,686,11,25,0
21016,1,2,1,687,11,26,0
21016,1,2,1,688,11,27,108
21016,1,2,1,689,11,28,0
21016,1,2,1,690,11,29,0
21016,1,2,1,691,11,30,0
21016,1,2,1,692,11,31,0
21016,1,2,1,693,11,32,0
21016,1,2,1,694,11,33,0
21016,1,2,1,695,11,34,0
21016,1,2,1,696,11,35,0
21016,1,2,1,697,11,36,0
21016,1,2,1,698,11,37,0
21016,1,2,1,699,11,38,0
21016,1,2,1,700,11,39,0
21016,1,2,1,701,11,40,0
21016,1,2,1,702,11,41,0
21016,1,2,1,703,11,42,0
21016,1,2,1,704,11,43,0
21016,1,2,1,705,11,44,0
21016,1,2,1,706,11,45,0
21016,1,2,1,707,11,46,0
21016,1,2,1,708,11,47,0
21016,1,2,1,709,11,48,0
21016,1,2,1,710,11,49,0
21016,1,2,1,711,11,50,0
21016,1,2,1,712,11,51,35
21016,1,2,1,713,11,52,1
21016,1,2,1,714,11,53,0
21016,1,2,1,715,11,54,0
21016,1,2,1,716,11,55,0
21016,1,2,1,717,11,56,0
21016,1,2,1,718,11,57,0
21016,1,2,1,719,11,58,0
21016,1,2,1,720,11,59,0
21016,1,2,1,721,12,0,0
21016,1,2,1,722,12,1,0
21016,1,2,1,723,12,2,0
21016,1,2,1,724,12,3,0
21016,1,2,1,725,12,4,0
21016,1,2,1,726,12,5,0
21016,1,2,1,727,12,6,0
21016,1,2,1,728,12,7,0
21016,1,2,1,729,12,8,0
21016,1,2,1,730,12,9,0
21016,1,2,1,731,12,10,0
21016,1,2,1,732,12,11,0
21016,1,2,1,733,12,12,0
21016,1,2,1,734,12,13,0
21016,1,2,1,735,12,14,0
21016,1,2,1,736,12,15,0
21016,1,2,1,737,12,16,0
21016,1,2,1,738,12,17,0
21016,1,2,1,739,12,18,0
21016,1,2,1,740,12,19,0
21016,1,2,1,741,12,20,0
21016,1,2,1,742,12,21,0
21016,1,2,1,743,12,22,0
21016,1,2,1,744,12,23,0
21016,1,2,1,745,12,24,0
21016,1,2,1,746,12,25,0
21016,1,2,1,747,12,26,0
21016,1,2,1,748,12,27,0
21016,1,2,1,749,12,28,0
21016,1,2,1,750,12,29,0
21016,1,2,1,751,12,30,0
21016,1,2,1,752,12,31,0
21016,1,2,1,753,12,32,0
21016,1,2,1,754,12,33,1371
21016,1,2,1,755,12,34,2424
21016,1,2,1,756,12,35,1646
21016,1,2,1,757,12,36,2126
21016,1,2,1,758,12,37,1346
21016,1,2,1,759,12,38,421
21016,1,2,1,760,12,39,377
21016,1,2,1,761,12,40,277
21016,1,2,1,762,12,41,11
21016,1,2,1,763,12,42,4
21016,1,2,1,764,12,43,0
21016,1,2,1,765,12,44,285
21016,1,2,1,766,12,45,189
21016,1,2,1,767,12,46,1119
21016,1,2,1,768,12,47,351
21016,1,2,1,769,12,48,391
21016,1,2,1,770,12,49,62
21016,1,2,1,771,12,50,596
21016,1,2,1,772,12,51,2
21016,1,2,1,773,12,52,57
21016,1,2,1,774,12,53,93
21016,1,2,1,775,12,54,234
21016,1,2,1,776,12,55,203
21016,1,2,1,777,12,56,505
21016,1,2,1,778,12,57,110
21016,1,2,1,779,12,58,713
21016,1,2,1,780,12,59,112
21016,1,2,1,781,13,0,170
21016,1,2,1,782,13,1,272
21016,1,2,1,783,13,2,283
21016,1,2,1,784,13,3,465
21016,1,2,1,785,13,4,291
21016,1,2,1,786,13,5,278
21016,1,2,1,787,13,6,188
21016,1,2,1,788,13,7,54
21016,1,2,1,789,13,8,454
21016,1,2,1,790,13,9,118
21016,1,2,1,791,13,10,49
21016,1,2,1,792,13,11,355
21016,1,2,1,793,13,12,146
21016,1,2,1,794,13,13,62
21016,1,2,1,795,13,14,153
21016,1,2,1,796,13,15,799
21016,1,2,1,797,13,16,391
21016,1,2,1,798,13,17,22
21016,1,2,1,799,13,18,228
21016,1,2,1,800,13,19,26
21016,1,2,1,801,13,20,181
21016,1,2,1,802,13,21,211
21016,1,2,1,803,13,22,282
21016,1,2,1,804,13,23,381
21016,1,2,1,805,13,24,2628
21016,1,2,1,806,13,25,60
21016,1,2,1,807,13,26,10
21016,1,2,1,808,13,27,0
21016,1,2,1,809,13,28,55
21016,1,2,1,810,13,29,14
21016,1,2,1,811,13,30,1
21016,1,2,1,812,13,31,32
21016,1,2,1,813,13,32,431
21016,1,2,1,814,13,33,1570
21016,1,2,1,815,13,34,1317
21016,1,2,1,816,13,35,331
21016,1,2,1,817,13,36,542
21016,1,2,1,818,13,37,225
